review_id,review_text,rating,review_date,user_name,thumbs_up,reply_content,bank_code,bank_name,review_version,source,clean_text,text_length,sentiment_score,sentiment_label,keywords,identified_themes,tb_polarity,tb_subjectivity,tb_sentiment,vader_compound,vader_sentiment
698b316c-e942-4097-b0c5-f776f7a6fd64,DANTRO BAND!!!,5,2025-09-21,Dani Trombone,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,dantro band!!!,14,0.0,neutral,"dantro band, dantro, band",Other,0.0,0.0,neutral,0.0,neutral
50b3ec22-c555-40a9-bc10-7f72fb5a81c2,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,Kiya Ketema,9,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,it is amazing app but it is more better if it is possible to transfer from account to other telebirr,100,0.29500000000000004,positive,"possible transfer, better possible, account telebirr, transfer account, app better, possible, amazing app, telebirr, better, transfer","Account Access Issues, Transaction Performance",0.29500000000000004,0.655,positive,0.771,positive
ceca6531-d52e-4f24-b61a-1f804b5897b2,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,2025-09-22,Nathnael Dereje,34,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,"from the ux perspective it can be better, it s old and it s not obvious where you can find some things",102,0.19999999999999998,positive,"perspective better, perspective, obvious, obvious things, ux perspective, old obvious, better old, ux, old, things",Other,0.19999999999999998,0.39999999999999997,positive,0.4404,positive
3cd71306-b6a6-448e-b4eb-1db85695e9a7,great app,5,2025-09-23,Eyob Reta,0,,DASHEN,Dashen Bank,,Google Play,great app,9,0.8,positive,"great app, great, app",Other,0.8,0.75,positive,0.6249,positive
64181769-8dc3-4814-9f08-cf2ba3ae5305,bist app tankyou,4,2025-09-23,Momina Ahmed,0,,CBE,Commercial Bank of Ethiopia,,Google Play,bist app tankyou,16,0.0,neutral,"tankyou, bist app, bist, app tankyou, app",Other,0.0,0.0,neutral,0.0,neutral
ae6518d4-a242-41d5-81ca-90dfc9824d84,this is very useful and consistent app,5,2025-09-23,Abdi Dek Muhumed,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,this is very useful and consistent app,38,0.32,positive,"useful consistent, consistent app, consistent, useful, app",Other,0.32,0.125,positive,0.4927,positive
175e9e6c-3ed2-4cbb-900b-3d49a2f72216,"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,Abdulkedir Woliyi,2,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,"this application provides timely service in a good, fast and reliable manner.",77,0.44999999999999996,positive,"reliable manner, provides timely, manner, timely service, application provides, service good, timely, good fast, provides, fast reliable","Customer Support, Other",0.44999999999999996,0.6000000000000001,positive,0.4404,positive
46d39a4d-52de-4a73-9146-654d971ffb71,it is good but some times says duplicate transaction why? and text,5,2025-09-23,Derso Marye,0,,DASHEN,Dashen Bank,1.5.8,Google Play,it is good but some times says duplicate transaction why? and text,66,0.7,positive,"says duplicate, transaction text, times says, good times, duplicate transaction, duplicate, text, says, times, transaction",Other,0.7,0.6000000000000001,positive,0.2382,positive
5a8b2a20-8119-4309-85a6-389188e4b37e,So good,5,2025-09-23,getnet moges,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,so good,7,0.7,positive,good,Other,0.7,0.6000000000000001,positive,0.4927,positive
4997b3bc-486e-4392-abb9-bea943f100d5,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23,Muktar Heyru,9,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,it will be more better if the app have the feature receipt verifying from qr code screenshot images from gallery ... currently it works only from direct camera capturing,169,0.22000000000000003,positive,"receipt verifying, verifying qr, verifying, works direct, screenshot images, images gallery, images, gallery currently, feature receipt, direct camera","Feature Requests, Other",0.22000000000000003,0.5599999999999999,positive,0.4927,positive
40a0e280-55e4-4e97-9e26-4d5e832ba045,excellent UI improvement 💯💯,5,2025-09-24,Kidus Yared,0,,DASHEN,Dashen Bank,1.7.1,Google Play,excellent ui improvement,24,1.0,positive,"ui improvement, excellent ui, improvement, ui, excellent","User Interface & Experience, Other",1.0,1.0,positive,0.7717,positive
2a02cd63-90c4-4590-a2f8-20c4c75ceb3e,one of the best app in Ethiopia .,5,2025-09-24,zebir films,0,,DASHEN,Dashen Bank,1.5.5,Google Play,one of the best app in ethiopia .,33,1.0,positive,"app ethiopia, ethiopia, best app, best, app",Other,1.0,0.3,positive,0.6369,positive
e5929d0e-5db5-4d8f-9fef-0c5486213308,I am using CBE app very fantastic.,5,2025-09-24,Neja,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,i am using cbe app very fantastic.,34,0.52,positive,"using cbe, app fantastic, cbe app, fantastic, using, cbe, app",Other,0.52,1.0,positive,0.5984,positive
b568b193-afdf-49a2-8263-928754b4772c,Juhaar,5,2025-09-24,Usama Hasan,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,juhaar,6,0.0,neutral,juhaar,Other,0.0,0.0,neutral,0.0,neutral
6c72590a-6064-4aac-a5b5-a23df953162d,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,2025-09-24,Bashir Ahmad,60,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,"most of the time when i try to open the app, it does not load. the circle keeps spinning as if it is trying to open, and get a message saying 2 attempts left for offline login . this seems to mean that the app cannot connect to the internet, even though i have a stable internet connection, and all other stuff work properly.",325,0.008928571428571428,neutral,"internet, open, open message, internet connection, internet stable, message saying, keeps spinning, mean, circle keeps, mean app","Account Access Issues, Other",0.008928571428571428,0.3803571428571429,neutral,0.1779,positive
82e245b0-2790-45ce-a1a3-1aa9a0afaa95,easy and fast,5,2025-09-24,Tadele Baye,0,,BOA,Bank of Abyssinia,25.03.07,Google Play,easy and fast,13,0.31666666666666665,positive,"easy fast, fast, easy","User Interface & Experience, Other",0.31666666666666665,0.7166666666666667,positive,0.4404,positive
474cda36-39b1-4257-939a-0ec2255554d2,What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Hayatu Awol,1,,DASHEN,Dashen Bank,1.7.2,Google Play,what s the problem with this app s that asking for updates on a daily basis?,76,0.0,neutral,"updates daily, asking updates, problem app, daily basis, basis, app asking, asking, daily, updates, problem",Other,0.0,0.0,neutral,-0.4019,negative
3a8dbeb7-0952-43ec-847e-bd418d51548e,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Block West,71,,DASHEN,Dashen Bank,1.7.2,Google Play,"wow, i really loved the new ui ux! great job, dashen bank! you guys are the best mobile banking in ethiopia.",108,0.594090909090909,positive,"ux great, really loved, wow really, loved new, guys best, bank guys, new ui, great job, ui ux, job dashen","User Interface & Experience, Other",0.594090909090909,0.6609090909090909,positive,0.9576,positive
34782f5c-6307-4491-a204-72dbcf944478,the best app of all,5,2025-09-25,tadesse debelie,1,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,the best app of all,19,1.0,positive,"best app, best, app",Other,1.0,0.3,positive,0.6369,positive
c90fb60a-ea63-47f0-aa65-fcb41b6534e1,"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25,nathan esayas,3,,BOA,Bank of Abyssinia,25.09.03,Google Play,"nothing has been improved, it doesn t work like the previous version.",69,-0.16666666666666666,negative,"previous version, like previous, improved doesn, work like, previous, improved, version, doesn work, doesn, work",Other,-0.16666666666666666,0.16666666666666666,negative,-0.0139,neutral
08d88ef0-1304-4fb7-9cb4-97977dc02cf7,the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,hamza idris,1,,DASHEN,Dashen Bank,1.7.4,Google Play,the best app from other dashen is unique its fast app ever i had in my life,75,0.3625,positive,"unique fast, unique, dashen unique, app life, life, fast app, app dashen, best app, fast, dashen",Other,0.3625,0.56875,positive,0.6369,positive
097ae6ec-2562-45ae-9ee4-7276f48ba81b,So nice !,5,2025-09-26,Amare Tuga,0,,DASHEN,Dashen Bank,1.5.4,Google Play,so nice !,9,0.75,positive,nice,Other,0.75,1.0,positive,0.5244,positive
2d3661c7-4b35-4a79-9428-5db3ad5109c7,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Nathnael Dereje,262,,DASHEN,Dashen Bank,1.7.4,Google Play,"the best ui banking app from all those i used, other ethiopian banks i used have a really old ui. this is very neat and easy to use. also so reliable.",150,0.32166666666666666,positive,"ui, used, use reliable, ui neat, old ui, really old, ui banking, used really, neat easy, neat","User Interface & Experience, Other",0.32166666666666666,0.40166666666666667,positive,0.8923,positive
5e5900f0-cc81-40b6-a5ea-5dfd29d8b53c,it can't do without data or wifi,1,2025-09-26,Alemu Assefa,0,,DASHEN,Dashen Bank,1.5.8,Google Play,it can t do without data or wifi,32,0.0,neutral,"wifi, data wifi, data",Other,0.0,0.0,neutral,0.0,neutral
29207dce-824f-4d9c-9f01-040a65597a9e,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Nahom Shiferaw,1,,DASHEN,Dashen Bank,1.0.16,Google Play,"this is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",160,0.44583333333333336,positive,"platforms im, platforms, time experienced, im genuinely, im, happy kind, genuinely happy, genuinely, experienced cool, banking platforms",Other,0.44583333333333336,0.6930555555555555,positive,0.7964,positive
264384ce-c57e-4c4b-ad15-434015cb7f49,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Sowon wi,19,,DASHEN,Dashen Bank,1.6.0,Google Play,the app stops working whenever there is an update unless you update the app. but it is better if it kept working on and updating should be optional.,148,0.5,positive,"update, working, working updating, working update, kept, kept working, unless update, update unless, updating optional, better kept",Other,0.5,0.5,positive,0.5499,positive
3323ffef-d180-4eb7-b358-7f00cb41d9fc,"Appreciated, Always one step ahead!",5,2025-09-26,Yimer Muhe,0,,DASHEN,Dashen Bank,,Google Play,"appreciated, always one step ahead!",35,0.25,positive,"appreciated step, appreciated, step ahead, ahead, step",Other,0.25,0.1,positive,0.5562,positive
0ad08d24-eefb-44bb-91c2-49266c0850ce,I love the new user interface,5,2025-09-26,Robel Tab,1,,DASHEN,Dashen Bank,1.7.4,Google Play,i love the new user interface,29,0.3181818181818182,positive,"new user, user interface, love new, interface, love, new, user","User Interface & Experience, Other",0.3181818181818182,0.5272727272727272,positive,0.6369,positive
e687285e-63ca-4319-bd69-a8a7f1029943,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Philipous Girma,8,,DASHEN,Dashen Bank,1.7.4,Google Play,"updates every time , when it s updated, it doesn t work at all.",63,0.0,neutral,"updated doesn, updates time, time updated, updates, updated, doesn work, doesn, time, work",Other,0.0,0.0,neutral,0.0,neutral
811f3549-2ca4-43f3-b03a-f0aff42e4b37,"its amazing app, visually stunning",5,2025-09-26,Et movie,0,,DASHEN,Dashen Bank,,Google Play,"its amazing app, visually stunning",34,0.55,positive,"visually stunning, visually, app visually, stunning, amazing app, amazing, app",Other,0.55,0.95,positive,0.7506,positive
e0b1cd75-ae0c-4424-aa2c-49c5c848c96a,excellent,5,2025-09-26,Amdie Nigatu,0,,DASHEN,Dashen Bank,1.7.4,Google Play,excellent,9,1.0,positive,excellent,Other,1.0,1.0,positive,0.5719,positive
639aedfd-a81c-49d8-8f52-53848d0f874a,nice app,5,2025-09-27,Miftah Mussema (Abu Citra),0,,DASHEN,Dashen Bank,1.5.8,Google Play,nice app,8,0.6,positive,"nice app, nice, app",Other,0.6,1.0,positive,0.4215,positive
cf3fb51e-53d0-46d9-baf2-20e03d419812,niceapp,5,2025-09-27,Zeyd Khan,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,niceapp,7,0.0,neutral,niceapp,Other,0.0,0.0,neutral,0.0,neutral
8d1ad519-2698-4fcf-b4d5-bf45bf22cc37,cool app,5,2025-09-27,Nj Vip,0,,DASHEN,Dashen Bank,1.6.0,Google Play,cool app,8,0.35,positive,"cool app, cool, app",Other,0.35,0.65,positive,0.3182,positive
a2779b7b-ad8d-420f-a4d4-d1e4ec4212d8,Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Suda Ya fatu,2,,DASHEN,Dashen Bank,1.7.4,Google Play,dashen super app is the best all ethiopian banks keep it,56,0.6666666666666666,positive,"best ethiopian, ethiopian banks, app best, ethiopian, dashen super, banks, super app, super, dashen, best",Other,0.6666666666666666,0.4833333333333333,positive,0.8442,positive
9d643178-b404-4c08-8d2c-f91e2e87f432,"All most Good, but need improvement",5,2025-09-27,Muluneh Gonfa,1,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,"all most good, but need improvement",35,0.6,positive,"need improvement, good need, improvement, need, good",Other,0.6,0.55,positive,0.7267,positive
af0a4d1d-b254-4967-b163-aa40f6b51b6d,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,Samuel Asfawu Marga,8,,CBE,Commercial Bank of Ethiopia,5.1.0,Google Play,"great application for me,so i would like to rate with solid 5 star.that it works well overall. so hello everyone enjoy the apps",127,0.30000000000000004,positive,"like rate, star works, rate solid, works overall, overall hello, solid star, solid, hello enjoy, enjoy apps, enjoy",Other,0.30000000000000004,0.3375,positive,0.9147,positive
e353e42a-0ba2-423f-9f9a-4ba34cded129,poor app all of you guys delete CBE and download BOA,1,2025-09-27,Nahom Assefa,1,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,poor app all of you guys delete cbe and download boa,52,-0.4,negative,"poor app, guys delete, download boa, delete cbe, delete, cbe download, app guys, guys, download, poor",Other,-0.4,0.6,negative,-0.4767,negative
24c09146-a504-429e-a1fe-9ffb57e044ad,tadass,1,2025-09-27,Tade Bikila,0,,DASHEN,Dashen Bank,,Google Play,tadass,6,0.0,neutral,tadass,Other,0.0,0.0,neutral,0.0,neutral
32f7f582-e0e2-4127-b460-8faa11fc3ba1,It is an amazing app and all in one,5,2025-09-27,Melkamu Tamir,0,,DASHEN,Dashen Bank,1.6.0,Google Play,it is an amazing app and all in one,35,0.6000000000000001,positive,"amazing app, amazing, app",Other,0.6000000000000001,0.9,positive,0.5859,positive
a79e878a-c8c3-4933-9eb3-8a2fa41911a3,the best version in 🇪🇹,5,2025-09-27,Sitota Bukulo,0,,DASHEN,Dashen Bank,1.6.0,Google Play,the best version in,19,1.0,positive,"best version, version, best",Other,1.0,0.3,positive,0.6369,positive
79e31cae-3560-497e-af19-327dd7ee607f,Dashen is the Future,5,2025-09-27,Ermi Mini,1,,DASHEN,Dashen Bank,1.7.4,Google Play,dashen is the future,20,0.0,neutral,"dashen future, future, dashen",Other,0.0,0.125,neutral,0.0,neutral
90dfd168-3d83-4e21-87ee-6500a304e586,App That makes cashless society in our century and Easy to use.,5,2025-09-27,Kelbesa Gonfa,1,,DASHEN,Dashen Bank,1.7.4,Google Play,app that makes cashless society in our century and easy to use.,63,0.43333333333333335,positive,"makes cashless, society century, century easy, cashless society, society, century, cashless, app makes, makes, easy use","User Interface & Experience, Other",0.43333333333333335,0.8333333333333334,positive,0.4404,positive
a508c79d-95b9-4133-a32b-095e1bf3c75c,i dont like it,1,2025-09-27,teshale turga,0,,DASHEN,Dashen Bank,1.5.8,Google Play,i dont like it,14,0.0,neutral,"dont like, dont, like",Other,0.0,0.0,neutral,-0.2755,negative
27ea5e57-7906-4701-b116-c1a8ff13febc,Bank of Ethiopia,5,2025-09-28,Abdooo Hnagaasuu,1,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,bank of ethiopia,16,0.0,neutral,"bank ethiopia, ethiopia, bank",Other,0.0,0.0,neutral,0.0,neutral
b768c25c-bc3a-4d57-8c45-97e489546662,I love this bank the best experience ever.,5,2025-09-28,Tsegie Shewarged,7,,BOA,Bank of Abyssinia,25.09.03,Google Play,i love this bank the best experience ever.,42,0.75,positive,"love bank, best experience, bank best, love, experience, best, bank",Other,0.75,0.44999999999999996,positive,0.8555,positive
08a896dd-2fa2-481f-ba8d-53e773c2ebe0,I love it 👍,5,2025-09-28,Rahul Luhar,1,,DASHEN,Dashen Bank,1.7.4,Google Play,i love it,9,0.5,positive,love,Other,0.5,0.6,positive,0.6369,positive
9a6e8134-27c5-45f1-8dae-6c6fb1827281,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Shewangizaw Liulseged,343,"Thank you for raising this concern.
After a PIN reset, the customer’s account is automatically unlinked from the Super App. This means that even if someone resets the PIN, they cannot access the account directly. To regain access, the customer must visit any Dashen branch for account reactivation, where identity verification is required.",DASHEN,Dashen Bank,1.7.4,Google Play,i have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. the app allows to reset the pin directly without 2fa like finger print just by sending sms. which is a big gap. it should be addressed i didn t expect but it does and no trust at all.,283,0.05,neutral,"pin, sending sms, expect does, pattern pin, pin app, sms big, finger print, reset pin, phone sim, pattern",Other,0.05,0.25,neutral,-0.1543,negative
c7f14167-31f9-4fec-bf3e-5997616a9dfe,it fast service,5,2025-09-29,abiy ata,0,,DASHEN,Dashen Bank,1.6.0,Google Play,it fast service,15,0.2,positive,"fast service, service, fast","Customer Support, Other",0.2,0.6,positive,0.0,neutral
04461449-8fd8-4684-8b12-1bc3aee7f6f2,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Fitsum Mardu,4,,DASHEN,Dashen Bank,1.6.0,Google Play,"good improvements after the sep 25, 2025 update.",48,0.7,positive,"25, sep, sep 25, improvements sep, good improvements, 25 2025, 2025 update, 2025, improvements, update",Other,0.7,0.6000000000000001,positive,0.6369,positive
8239c27e-53e8-46bb-a66d-3f96f842dd91,you can't get your own transaction history,1,2025-09-29,Elias Tsegaye,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,you can t get your own transaction history,42,0.6,positive,"transaction history, history, transaction",Other,0.6,1.0,positive,0.0,neutral
f9fc527c-a906-4f3a-bc73-5788be785d7b,it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,Amare Tiruye,0,,CBE,Commercial Bank of Ethiopia,,Google Play,it is very good banking web but its network is sometimes busy i hope they willfix the problem,93,0.505,positive,"network busy, web network, willfix problem, willfix, web, hope willfix, busy hope, busy, banking web, good banking",Other,0.505,0.54,positive,0.3392,positive
5aa4d37f-f987-497b-8890-3acd8d98fc42,verfcasencod,5,2025-09-30,Abdelakim enderis,1,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,verfcasencod,12,0.0,neutral,verfcasencod,Other,0.0,0.0,neutral,0.0,neutral
e7f1ebae-d2de-4e91-a920-92d2b5df4c3d,nice app,5,2025-09-30,yonas alebachew,0,,DASHEN,Dashen Bank,1.6.0,Google Play,nice app,8,0.6,positive,"nice app, nice, app",Other,0.6,1.0,positive,0.4215,positive
e3e7b9d3-10a9-443b-89b9-34160443c78a,jaajja,4,2025-09-30,Hiwot Temechew,0,,BOA,Bank of Abyssinia,,Google Play,jaajja,6,0.0,neutral,jaajja,Other,0.0,0.0,neutral,0.0,neutral
7481b511-72a1-4592-8087-c029fc656e67,"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01,Nat T,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,"most of bank apps in ethiopia are linked with ethiopian phone number, i live in us permanently so when i open boa account, i told them where i live and to link it with email address instead of phone as ethio phone number is not working where i live, unfortunetly my fear appeared and now when i change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",463,0.18181818181818182,positive,"live, phone, number, apps, ethio, phone number, bank apps, live unfortunetly, phone device, phone ethio",Other,0.18181818181818182,0.5,positive,0.1757,positive
679d53bb-4eb0-4cb1-836f-46db6b0fd30f,enkorabetalen,5,2025-10-01,Dawit Tsegaye,1,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,enkorabetalen,13,0.0,neutral,enkorabetalen,Other,0.0,0.0,neutral,0.0,neutral
fe52deb6-a04e-457e-a84a-4946e5c13f89,this app is outstanding,5,2025-10-01,Romeo toank Super tee,0,,DASHEN,Dashen Bank,1.5.8,Google Play,this app is outstanding,23,0.5,positive,"outstanding, app outstanding, app",Other,0.5,0.875,positive,0.6124,positive
ca1bd0cc-d7e8-461f-89c9-f7493cb9c23d,totally bad,1,2025-10-01,Mola Gobena,0,,DASHEN,Dashen Bank,1.5.8,Google Play,totally bad,11,-0.6999999999999998,negative,"totally bad, totally, bad",Other,-0.6999999999999998,0.6666666666666666,negative,-0.5849,negative
8fcb61bb-c476-4963-9ce7-8520c21fdb32,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Mark Yir,5,,DASHEN,Dashen Bank,1.7.4,Google Play,i really appreciate but we can t use it if don t have balance or data access,76,0.2,positive,"use don, don balance, data access, balance data, appreciate use, really appreciate, data, appreciate, balance, don",Other,0.2,0.2,positive,0.2492,positive
baad5c11-63e6-4b64-9006-c4cb1481036d,I can't type my otp on it.,1,2025-10-01,Alemayehu Fentie,0,,BOA,Bank of Abyssinia,25.09.03,Google Play,i can t type my otp on it.,26,0.0,neutral,"type otp, type, otp",Other,0.0,0.0,neutral,0.0,neutral
91563646-8ab1-4920-8710-b7fbf54647a2,Gamada mahamadi,1,2025-10-01,Gemeda Mamad,0,,CBE,Commercial Bank of Ethiopia,5.0.9,Google Play,gamada mahamadi,15,0.0,neutral,"mahamadi, gamada mahamadi, gamada",Other,0.0,0.0,neutral,0.0,neutral
1310296e-3850-494f-83bc-936ea27684ab,"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01,Yonas amare,44,,BOA,Bank of Abyssinia,25.09.03,Google Play,"it does not show the name of the person who sent the money to request a receipt. this has become very difficult for us. when different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",266,-0.26,negative,"difficult, different, money request, people transfer, sent money, person sent, transfer different, receipt difficult, sender, request receipt","Account Access Issues, Transaction Performance, Feature Requests",-0.26,0.665,negative,-0.6794,negative
befc23dd-22be-4039-ab16-311ebf096360,It takes gazillion years to open 😶,3,2025-10-02,Henok Haji,1,,DASHEN,Dashen Bank,1.7.4,Google Play,it takes gazillion years to open,32,0.0,neutral,"takes gazillion, years open, gazillion years, gazillion, years, takes, open",Other,0.0,0.5,neutral,0.0,neutral
65f32267-1792-445a-9d83-988683a246bb,screen shoot always not allowed why?,5,2025-10-02,Hanna Lulu,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,screen shoot always not allowed why?,36,0.0,neutral,"screen shoot, shoot allowed, shoot, screen, allowed",Other,0.0,0.0,neutral,-0.34,negative
05480cec-2025-459d-b778-dffc965c770d,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,ፓስተር ዳዊት Pastor Dawit,0,,CBE,Commercial Bank of Ethiopia,,Google Play,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",207,0.11499999999999999,positive,"charge, bank, tax service, tax, monthly charge, monthly, send bank, unbelievable charge, vat tax, robber vat",Other,0.11499999999999999,0.395,positive,0.25,positive
6eec0d43-60e8-47c1-8532-003d6c53c81b,good app,5,2025-10-02,Wegderes Kasahun,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,good app,8,0.7,positive,"good app, good, app",Other,0.7,0.6000000000000001,positive,0.4404,positive
72fac2da-7732-40ae-948b-708abf47cc0d,its Best app But i hate the Repeatedly update request,5,2025-10-02,Ridwan Hayelom,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,its best app but i hate the repeatedly update request,53,0.09999999999999998,neutral,"update request, repeatedly update, hate repeatedly, hate, app hate, request, repeatedly, best app, update, best","Feature Requests, Other",0.09999999999999998,0.6,neutral,-0.5346,negative
5ba4cabb-ec35-4aec-b02e-a54007f2d789,Rijalufaris,5,2025-10-02,Rijalu Faris,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,rijalufaris,11,0.0,neutral,rijalufaris,Other,0.0,0.0,neutral,0.0,neutral
29cefc71-17c5-4da9-b52d-14ea873c14fc,withdraw,1,2025-10-02,Tsegereda Animut,0,,DASHEN,Dashen Bank,1.6.0,Google Play,withdraw,8,0.0,neutral,withdraw,Other,0.0,0.0,neutral,0.0,neutral
4acc368f-b10c-454c-973f-dec76d6237d8,wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,1,2025-10-03,Abdi Kedir,0,,CBE,Commercial Bank of Ethiopia,5.1.0,Google Play,wiiy ewdihiliw esimirt niho yitnehew metgeyot,45,0.0,neutral,"niho yitnehew, niho, yitnehew metgeyot, yitnehew, metgeyot, wiiy ewdihiliw, wiiy, ewdihiliw esimirt, ewdihiliw, esimirt niho",Other,0.0,0.0,neutral,0.0,neutral
6a9f2e06-2391-4846-a1bb-0605b2cd4242,This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03,nesredin abdie,0,,CBE,Commercial Bank of Ethiopia,,Google Play,this app cbe bank it s simple and smart i like it.,50,0.10714285714285714,positive,"smart like, simple smart, bank simple, cbe bank, app cbe, smart, simple, cbe, like, bank",Other,0.10714285714285714,0.5,positive,0.6369,positive
58cb1472-7503-4b54-8a9a-bb272a6d9998,cbe the best bank app,4,2025-10-03,Muse Printingshop,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,cbe the best bank app,21,1.0,positive,"cbe best, best bank, bank app, cbe, best, bank, app",Other,1.0,0.3,positive,0.6369,positive
4405edcc-29c2-4606-9119-32fd60425503,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Wubshet Gizachew Ayalew,6,,DASHEN,Dashen Bank,1.7.4,Google Play,app is passive when compare to amole it takes 3 5 seconds to open and i cannot refresh transactions what i did.,111,0.0,neutral,"takes seconds, open refresh, seconds open, seconds, passive compare, passive, refresh transactions, transactions did, compare amole, compare",Other,0.0,0.5,neutral,0.2023,positive
4587385c-78c9-4310-b8aa-da0bce565a91,it needs a timely update,5,2025-10-03,yihenew mulat,0,,BOA,Bank of Abyssinia,25.09.03,Google Play,it needs a timely update,24,0.0,neutral,"timely update, needs timely, timely, needs, update",Other,0.0,0.0,neutral,0.0,neutral
5c8506d5-0941-4743-b14b-216ab75fadb7,woow cbe,5,2025-10-03,Mohammed Arebu,0,,CBE,Commercial Bank of Ethiopia,5.2.1,Google Play,woow cbe,8,0.0,neutral,"woow, woow cbe, cbe",Other,0.0,0.0,neutral,0.0,neutral
92f289e4-34e6-432d-af95-5094ca79799a,excellent app with lots of features,5,2025-10-04,Kabano Dabaro,0,,CBE,Commercial Bank of Ethiopia,,Google Play,excellent app with lots of features,35,1.0,positive,"lots features, lots, app lots, excellent app, features, excellent, app",Other,1.0,1.0,positive,0.5719,positive
